Category,Skill Name,Author,Description,GitHub URL
gaming,skill-developer,langfuse,"Create and manage Claude Code skills following Anthropic best practices. Use when creating new skills, modifying skill-rules.json, understanding trigger patterns, working with hooks, debugging skill activation, or implementing progressive disclosure. Covers skill structure, YAML frontmatter, trigger types (keywords, intent patterns, file paths, content patterns), enforcement levels (block, suggest, warn), hook mechanisms (UserPromptSubmit, PreToolUse), session tracking, and the 500-line rule.",https://github.com/langfuse/langfuse/tree/main/.claude/skills/skill-developer
gaming,skill-development,anthropics,"This skill should be used when the user wants to ""create a skill"", ""add a skill to plugin"", ""write a new skill"", ""improve skill description"", ""organize skill content"", or needs guidance on skill structure, progressive disclosure, or skill development best practices for Claude Code plugins.",https://github.com/anthropics/claude-code/tree/main/plugins/plugin-dev/skills/skill-development
gaming,swarm-orchestration,ruvnet,"""Orchestrate multi-agent swarms with agentic-flow for parallel task execution, dynamic topology, and intelligent coordination. Use when scaling beyond single agents, implementing complex workflows, or building distributed AI systems.""",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/swarm-orchestration
gaming,uv-package-manager,wshobson,"Master the uv package manager for fast Python dependency management, virtual environments, and modern Python project workflows. Use when setting up Python projects, managing dependencies, or optimizing Python development workflows with uv.",https://github.com/wshobson/agents/tree/main/plugins/python-development/skills/uv-package-manager
gaming,web-artifacts-builder,Unknown,,
git-workflows,bats-testing-patterns,wshobson,"Master Bash Automated Testing System (Bats) for comprehensive shell script testing. Use when writing tests for shell scripts, CI/CD pipelines, or requiring test-driven development of shell utilities.",https://github.com/wshobson/agents/tree/main/plugins/shell-scripting/skills/bats-testing-patterns
git-workflows,code-review-excellence,wshobson,"Master effective code review practices to provide constructive feedback, catch bugs early, and foster knowledge sharing while maintaining team morale. Use when reviewing pull requests, establishing review standards, or mentoring developers.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/code-review-excellence
git-workflows,dependency-upgrade,wshobson,"Manage major dependency version upgrades with compatibility analysis, staged rollout, and comprehensive testing. Use when upgrading framework versions, updating major dependencies, or managing breaking changes in libraries.",https://github.com/wshobson/agents/tree/main/plugins/framework-migration/skills/dependency-upgrade
git-workflows,deployment-pipeline-design,wshobson,"Design multi-stage CI/CD pipelines with approval gates, security checks, and deployment orchestration. Use when architecting deployment workflows, setting up continuous delivery, or implementing GitOps practices.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/deployment-pipeline-design
git-workflows,doc-sync,JetBrains,"Keeps IdeaVim documentation in sync with code changes. Use this skill when you need to verify documentation accuracy after code changes, or when checking if documentation (in doc/, README.md, CONTRIBUTING.md) matches the current codebase. The skill can work bidirectionally - from docs to code verification, or from code changes to documentation updates.",https://github.com/JetBrains/ideavim/tree/master/.claude/skills/doc-sync
git-workflows,fetch-unresolved-comments,mlflow,"Fetch unresolved PR review comments using GitHub GraphQL API, filtering out resolved and outdated feedback.",https://github.com/mlflow/mlflow/tree/master/.claude/skills/fetch-unresolved-comments
git-workflows,finishing-a-development-branch,obra,"Use when implementation is complete, all tests pass, and you need to decide how to integrate the work - guides completion of development work by presenting structured options for merge, PR, or cleanup",https://github.com/obra/superpowers/tree/main/skills/finishing-a-development-branch
git-workflows,flow-nexus-platform,ruvnet,"Comprehensive Flow Nexus platform management - authentication, sandboxes, app deployment, payments, and challenges",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/flow-nexus-platform
git-workflows,git-advanced-workflows,wshobson,"Master advanced Git workflows including rebasing, cherry-picking, bisect, worktrees, and reflog to maintain clean history and recover from any situation. Use when managing complex Git histories, collaborating on feature branches, or troubleshooting repository issues.",https://github.com/wshobson/agents/tree/main/plugins/developer-essentials/skills/git-advanced-workflows
git-workflows,git-commit-helper,davila7,Generate descriptive commit messages by analyzing git diffs. Use when the user asks for help writing commit messages or reviewing staged changes.,https://github.com/davila7/claude-code-templates/tree/main/cli-tool/components/skills/development/git-commit-helper
git-workflows,github-actions-templates,wshobson,"Create production-ready GitHub Actions workflows for automated testing, building, and deploying applications. Use when setting up CI/CD with GitHub Actions, automating development workflows, or creating reusable workflow templates.",https://github.com/wshobson/agents/tree/main/plugins/cicd-automation/skills/github-actions-templates
git-workflows,github-code-review,ruvnet,Comprehensive GitHub code review with AI-powered swarm coordination,https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-code-review
git-workflows,github-project-management,ruvnet,"Comprehensive GitHub project management with swarm-coordinated issue tracking, project board automation, and sprint planning",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-project-management
git-workflows,github-release-management,ruvnet,"Comprehensive GitHub release orchestration with AI swarm coordination for automated versioning, testing, deployment, and rollback management",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-release-management
git-workflows,github-workflow-automation,ruvnet,"Advanced GitHub Actions workflow automation with AI swarm coordination, intelligent CI/CD pipelines, and comprehensive repository management",https://github.com/ruvnet/claude-flow/tree/main/.claude/skills/github-workflow-automation
